frame_index,time_sec,visibility_state,expected_visible_count,visibility_source
814,28.393600351695326,VISIBLE,1.0,MANUAL_INTERVAL
815,28.42848192460896,VISIBLE,1.0,MANUAL_INTERVAL
816,28.46336349752259,VISIBLE,1.0,MANUAL_INTERVAL
817,28.49824507043622,VISIBLE,1.0,MANUAL_INTERVAL
818,28.53312664334985,VISIBLE,1.0,MANUAL_INTERVAL
819,28.568008216263483,VISIBLE,1.0,MANUAL_INTERVAL
820,28.602889789177112,VISIBLE,1.0,MANUAL_INTERVAL
821,28.637771362090742,VISIBLE,1.0,MANUAL_INTERVAL
822,28.672652935004372,VISIBLE,1.0,MANUAL_INTERVAL
823,28.707534507918,VISIBLE,1.0,MANUAL_INTERVAL
824,28.742416080831635,VISIBLE,1.0,MANUAL_INTERVAL
825,28.777297653745265,VISIBLE,1.0,MANUAL_INTERVAL
826,28.812179226658895,VISIBLE,1.0,MANUAL_INTERVAL
827,28.847060799572525,VISIBLE,1.0,MANUAL_INTERVAL
828,28.881942372486158,VISIBLE,1.0,MANUAL_INTERVAL
829,28.916823945399788,VISIBLE,1.0,MANUAL_INTERVAL
830,28.951705518313418,VISIBLE,1.0,MANUAL_INTERVAL
831,28.986587091227047,VISIBLE,1.0,MANUAL_INTERVAL
832,29.02146866414068,VISIBLE,1.0,MANUAL_INTERVAL
833,29.05635023705431,VISIBLE,1.0,MANUAL_INTERVAL
834,29.09123180996794,VISIBLE,1.0,MANUAL_INTERVAL
835,29.12611338288157,VISIBLE,1.0,MANUAL_INTERVAL
836,29.1609949557952,VISIBLE,1.0,MANUAL_INTERVAL
837,29.195876528708833,VISIBLE,1.0,MANUAL_INTERVAL
838,29.230758101622463,VISIBLE,1.0,MANUAL_INTERVAL
839,29.265639674536093,VISIBLE,1.0,MANUAL_INTERVAL
840,29.300521247449723,VISIBLE,1.0,MANUAL_INTERVAL
841,29.335402820363356,VISIBLE,1.0,MANUAL_INTERVAL
842,29.370284393276986,VISIBLE,1.0,MANUAL_INTERVAL
843,29.405165966190616,VISIBLE,1.0,MANUAL_INTERVAL
844,29.440047539104246,VISIBLE,1.0,MANUAL_INTERVAL
845,29.474929112017875,VISIBLE,1.0,MANUAL_INTERVAL
846,29.50981068493151,VISIBLE,1.0,MANUAL_INTERVAL
847,29.54469225784514,VISIBLE,1.0,MANUAL_INTERVAL
848,29.57957383075877,VISIBLE,1.0,MANUAL_INTERVAL
849,29.614455403672398,VISIBLE,1.0,MANUAL_INTERVAL
850,29.64933697658603,VISIBLE,1.0,MANUAL_INTERVAL
851,29.68421854949966,VISIBLE,1.0,MANUAL_INTERVAL
852,29.71910012241329,VISIBLE,1.0,MANUAL_INTERVAL
853,29.75398169532692,VISIBLE,1.0,MANUAL_INTERVAL
854,29.788863268240554,VISIBLE,1.0,MANUAL_INTERVAL
855,29.823744841154184,VISIBLE,1.0,MANUAL_INTERVAL
856,29.858626414067814,VISIBLE,1.0,MANUAL_INTERVAL
857,29.893507986981444,VISIBLE,1.0,MANUAL_INTERVAL
858,29.928389559895074,VISIBLE,1.0,MANUAL_INTERVAL
859,29.963271132808707,VISIBLE,1.0,MANUAL_INTERVAL
860,29.998152705722337,VISIBLE,1.0,MANUAL_INTERVAL
861,30.033034278635967,VISIBLE,1.0,MANUAL_INTERVAL
862,30.067915851549596,VISIBLE,1.0,MANUAL_INTERVAL
863,30.10279742446323,VISIBLE,1.0,MANUAL_INTERVAL
864,30.13767899737686,VISIBLE,1.0,MANUAL_INTERVAL
865,30.17256057029049,VISIBLE,1.0,MANUAL_INTERVAL
866,30.20744214320412,VISIBLE,1.0,MANUAL_INTERVAL
867,30.242323716117752,VISIBLE,1.0,MANUAL_INTERVAL
868,30.277205289031382,VISIBLE,1.0,MANUAL_INTERVAL
869,30.312086861945012,VISIBLE,1.0,MANUAL_INTERVAL
870,30.346968434858642,VISIBLE,1.0,MANUAL_INTERVAL
871,30.38185000777227,VISIBLE,1.0,MANUAL_INTERVAL
872,30.416731580685905,VISIBLE,1.0,MANUAL_INTERVAL
873,30.451613153599535,VISIBLE,1.0,MANUAL_INTERVAL
874,30.486494726513165,VISIBLE,1.0,MANUAL_INTERVAL
875,30.521376299426795,VISIBLE,1.0,MANUAL_INTERVAL
876,30.556257872340428,VISIBLE,1.0,MANUAL_INTERVAL
877,30.591139445254058,VISIBLE,1.0,MANUAL_INTERVAL
878,30.626021018167688,VISIBLE,1.0,MANUAL_INTERVAL
879,30.660902591081317,VISIBLE,1.0,MANUAL_INTERVAL
880,30.695784163994947,VISIBLE,1.0,MANUAL_INTERVAL
881,30.73066573690858,VISIBLE,1.0,MANUAL_INTERVAL
882,30.76554730982221,VISIBLE,1.0,MANUAL_INTERVAL
883,30.80042888273584,VISIBLE,1.0,MANUAL_INTERVAL
884,30.83531045564947,VISIBLE,1.0,MANUAL_INTERVAL
885,30.870192028563103,VISIBLE,1.0,MANUAL_INTERVAL
886,30.905073601476733,VISIBLE,1.0,MANUAL_INTERVAL
887,30.939955174390363,VISIBLE,1.0,MANUAL_INTERVAL
888,30.974836747303993,VISIBLE,1.0,MANUAL_INTERVAL
889,31.009718320217626,VISIBLE,1.0,MANUAL_INTERVAL
890,31.044599893131256,VISIBLE,1.0,MANUAL_INTERVAL
891,31.079481466044886,VISIBLE,1.0,MANUAL_INTERVAL
892,31.114363038958516,VISIBLE,1.0,MANUAL_INTERVAL
893,31.149244611872145,VISIBLE,1.0,MANUAL_INTERVAL
894,31.18412618478578,VISIBLE,1.0,MANUAL_INTERVAL
895,31.21900775769941,VISIBLE,1.0,MANUAL_INTERVAL
896,31.25388933061304,VISIBLE,1.0,MANUAL_INTERVAL
897,31.288770903526668,VISIBLE,1.0,MANUAL_INTERVAL
898,31.3236524764403,VISIBLE,1.0,MANUAL_INTERVAL
899,31.35853404935393,VISIBLE,1.0,MANUAL_INTERVAL
900,31.39341562226756,VISIBLE,1.0,MANUAL_INTERVAL
901,31.42829719518119,VISIBLE,1.0,MANUAL_INTERVAL
902,31.463178768094824,VISIBLE,1.0,MANUAL_INTERVAL
903,31.498060341008454,VISIBLE,1.0,MANUAL_INTERVAL
904,31.532941913922084,VISIBLE,1.0,MANUAL_INTERVAL
905,31.567823486835714,VISIBLE,1.0,MANUAL_INTERVAL
906,31.602705059749344,VISIBLE,1.0,MANUAL_INTERVAL
907,31.637586632662977,VISIBLE,1.0,MANUAL_INTERVAL
908,31.672468205576607,VISIBLE,1.0,MANUAL_INTERVAL
909,31.707349778490237,VISIBLE,1.0,MANUAL_INTERVAL
910,31.742231351403866,VISIBLE,1.0,MANUAL_INTERVAL
911,31.7771129243175,VISIBLE,1.0,MANUAL_INTERVAL
912,31.81199449723113,VISIBLE,1.0,MANUAL_INTERVAL
913,31.84687607014476,PARTIALLY_VISIBLE,,MANUAL_INTERVAL
914,31.88175764305839,PARTIALLY_VISIBLE,,MANUAL_INTERVAL
915,31.916639215972022,PARTIALLY_VISIBLE,,MANUAL_INTERVAL
916,31.951520788885652,PARTIALLY_VISIBLE,,MANUAL_INTERVAL
917,31.986402361799282,VISIBLE,1.0,MANUAL_INTERVAL
918,32.02128393471291,PARTIALLY_VISIBLE,,MANUAL_SHORT_RUN_REVIEW
919,32.056165507626545,PARTIALLY_VISIBLE,,MANUAL_SHORT_RUN_REVIEW
920,32.09104708054017,VISIBLE,1.0,MANUAL_INTERVAL
921,32.125928653453805,VISIBLE,1.0,MANUAL_INTERVAL
922,32.16081022636744,VISIBLE,1.0,MANUAL_INTERVAL
923,32.195691799281065,VISIBLE,1.0,MANUAL_INTERVAL
924,32.2305733721947,VISIBLE,1.0,MANUAL_INTERVAL
925,32.265454945108324,PARTIALLY_VISIBLE,,MANUAL_SHORT_RUN_REVIEW
926,32.30033651802196,PARTIALLY_VISIBLE,,MANUAL_SHORT_RUN_REVIEW
927,32.33521809093559,VISIBLE,1.0,MANUAL_INTERVAL
928,32.37009966384922,VISIBLE,1.0,MANUAL_INTERVAL
929,32.40498123676285,VISIBLE,1.0,MANUAL_INTERVAL
930,32.43986280967648,VISIBLE,1.0,MANUAL_INTERVAL
931,32.47474438259011,VISIBLE,1.0,MANUAL_INTERVAL
932,32.50962595550374,VISIBLE,1.0,MANUAL_INTERVAL
933,32.54450752841737,VISIBLE,1.0,MANUAL_INTERVAL
934,32.579389101331,VISIBLE,1.0,MANUAL_INTERVAL
935,32.614270674244636,VISIBLE,1.0,MANUAL_INTERVAL
936,32.64915224715826,VISIBLE,1.0,MANUAL_INTERVAL
937,32.684033820071896,VISIBLE,1.0,MANUAL_INTERVAL
938,32.71891539298552,VISIBLE,1.0,MANUAL_INTERVAL
939,32.753796965899156,VISIBLE,1.0,MANUAL_INTERVAL
940,32.78867853881279,VISIBLE,1.0,MANUAL_INTERVAL
941,32.823560111726415,VISIBLE,1.0,MANUAL_INTERVAL
942,32.85844168464005,VISIBLE,1.0,MANUAL_INTERVAL
943,32.893323257553675,VISIBLE,1.0,MANUAL_INTERVAL
944,32.92820483046731,VISIBLE,1.0,MANUAL_INTERVAL
945,32.96308640338094,VISIBLE,1.0,MANUAL_INTERVAL
946,32.99796797629457,VISIBLE,1.0,MANUAL_INTERVAL
947,33.0328495492082,VISIBLE,1.0,MANUAL_INTERVAL
948,33.067731122121835,VISIBLE,1.0,MANUAL_INTERVAL
949,33.10261269503546,VISIBLE,1.0,MANUAL_INTERVAL
950,33.137494267949094,VISIBLE,1.0,MANUAL_INTERVAL
951,33.17237584086272,VISIBLE,1.0,MANUAL_INTERVAL
952,33.207257413776354,VISIBLE,1.0,MANUAL_INTERVAL
953,33.24213898668999,VISIBLE,1.0,MANUAL_INTERVAL
954,33.27702055960361,VISIBLE,1.0,MANUAL_INTERVAL
955,33.31190213251725,VISIBLE,1.0,MANUAL_INTERVAL
956,33.34678370543087,VISIBLE,1.0,MANUAL_INTERVAL
957,33.38166527834451,VISIBLE,1.0,MANUAL_INTERVAL
958,33.41654685125814,VISIBLE,1.0,MANUAL_INTERVAL
959,33.451428424171766,VISIBLE,1.0,MANUAL_INTERVAL
960,33.4863099970854,VISIBLE,1.0,MANUAL_INTERVAL
961,33.52119156999903,VISIBLE,1.0,MANUAL_INTERVAL
962,33.55607314291266,VISIBLE,1.0,MANUAL_INTERVAL
963,33.59095471582629,VISIBLE,1.0,MANUAL_INTERVAL
964,33.62583628873992,VISIBLE,1.0,MANUAL_INTERVAL
965,33.66071786165355,VISIBLE,1.0,MANUAL_INTERVAL
966,33.695599434567185,VISIBLE,1.0,MANUAL_INTERVAL
967,33.73048100748081,VISIBLE,1.0,MANUAL_INTERVAL
968,33.765362580394445,VISIBLE,1.0,MANUAL_INTERVAL
969,33.80024415330807,VISIBLE,1.0,MANUAL_INTERVAL
970,33.835125726221705,VISIBLE,1.0,MANUAL_INTERVAL
971,33.87000729913534,IN_SHELTER,0.0,MANUAL_INTERVAL
972,33.904888872048964,IN_SHELTER,0.0,MANUAL_INTERVAL
973,33.9397704449626,IN_SHELTER,0.0,MANUAL_INTERVAL
974,33.97465201787623,IN_SHELTER,0.0,MANUAL_INTERVAL
975,34.00953359078986,IN_SHELTER,0.0,MANUAL_INTERVAL
976,34.04441516370349,IN_SHELTER,0.0,MANUAL_INTERVAL
977,34.07929673661712,IN_SHELTER,0.0,MANUAL_INTERVAL
978,34.11417830953075,IN_SHELTER,0.0,MANUAL_INTERVAL
979,34.149059882444384,IN_SHELTER,0.0,MANUAL_INTERVAL
980,34.18394145535801,IN_SHELTER,0.0,MANUAL_INTERVAL
981,34.21882302827164,IN_SHELTER,0.0,MANUAL_INTERVAL
982,34.25370460118527,IN_SHELTER,0.0,MANUAL_INTERVAL
983,34.2885861740989,IN_SHELTER,0.0,MANUAL_INTERVAL
984,34.323467747012536,IN_SHELTER,0.0,MANUAL_INTERVAL
985,34.35834931992616,IN_SHELTER,0.0,MANUAL_INTERVAL
986,34.393230892839796,IN_SHELTER,0.0,MANUAL_INTERVAL
987,34.42811246575342,IN_SHELTER,0.0,MANUAL_INTERVAL
988,34.462994038667055,IN_SHELTER,0.0,MANUAL_INTERVAL
989,34.49787561158069,IN_SHELTER,0.0,MANUAL_INTERVAL
990,34.532757184494315,IN_SHELTER,0.0,MANUAL_INTERVAL
991,34.56763875740795,IN_SHELTER,0.0,MANUAL_INTERVAL
992,34.60252033032158,IN_SHELTER,0.0,MANUAL_INTERVAL
993,34.63740190323521,IN_SHELTER,0.0,MANUAL_INTERVAL
994,34.67228347614884,IN_SHELTER,0.0,MANUAL_INTERVAL
995,34.70716504906247,IN_SHELTER,0.0,MANUAL_INTERVAL
996,34.7420466219761,IN_SHELTER,0.0,MANUAL_INTERVAL
997,34.776928194889734,IN_SHELTER,0.0,MANUAL_INTERVAL
998,34.81180976780336,IN_SHELTER,0.0,MANUAL_INTERVAL
999,34.846691340716994,IN_SHELTER,0.0,MANUAL_INTERVAL
1000,34.88157291363062,IN_SHELTER,0.0,MANUAL_INTERVAL
1001,34.916454486544254,IN_SHELTER,0.0,MANUAL_INTERVAL
1002,34.95133605945789,IN_SHELTER,0.0,MANUAL_INTERVAL
1003,34.98621763237151,IN_SHELTER,0.0,MANUAL_INTERVAL
1004,35.02109920528515,IN_SHELTER,0.0,MANUAL_INTERVAL
1005,35.05598077819878,IN_SHELTER,0.0,MANUAL_INTERVAL
1006,35.090862351112406,IN_SHELTER,0.0,MANUAL_INTERVAL
1007,35.12574392402604,IN_SHELTER,0.0,MANUAL_INTERVAL
1008,35.160625496939666,IN_SHELTER,0.0,MANUAL_INTERVAL
1009,35.1955070698533,IN_SHELTER,0.0,MANUAL_INTERVAL
1010,35.23038864276693,IN_SHELTER,0.0,MANUAL_INTERVAL
1011,35.26527021568056,IN_SHELTER,0.0,MANUAL_INTERVAL
1012,35.30015178859419,IN_SHELTER,0.0,MANUAL_INTERVAL
1013,35.33503336150782,IN_SHELTER,0.0,MANUAL_INTERVAL
1014,35.36991493442145,IN_SHELTER,0.0,MANUAL_INTERVAL
1015,35.404796507335085,IN_SHELTER,0.0,MANUAL_INTERVAL
1016,35.43967808024871,IN_SHELTER,0.0,MANUAL_INTERVAL
1017,35.474559653162345,IN_SHELTER,0.0,MANUAL_INTERVAL
1018,35.50944122607598,IN_SHELTER,0.0,MANUAL_INTERVAL
1019,35.544322798989604,IN_SHELTER,0.0,MANUAL_INTERVAL
1020,35.57920437190324,IN_SHELTER,0.0,MANUAL_INTERVAL
1021,35.614085944816864,IN_SHELTER,0.0,MANUAL_INTERVAL
1022,35.6489675177305,IN_SHELTER,0.0,MANUAL_INTERVAL
1023,35.68384909064413,IN_SHELTER,0.0,MANUAL_INTERVAL
1024,35.71873066355776,IN_SHELTER,0.0,MANUAL_INTERVAL
1025,35.75361223647139,IN_SHELTER,0.0,MANUAL_INTERVAL
1026,35.78849380938502,IN_SHELTER,0.0,MANUAL_INTERVAL
1027,35.82337538229865,IN_SHELTER,0.0,MANUAL_INTERVAL
1028,35.85825695521228,IN_SHELTER,0.0,MANUAL_INTERVAL
1029,35.89313852812591,IN_SHELTER,0.0,MANUAL_INTERVAL
1030,35.92802010103954,IN_SHELTER,0.0,MANUAL_INTERVAL
1031,35.962901673953176,IN_SHELTER,0.0,MANUAL_INTERVAL
1032,35.9977832468668,IN_SHELTER,0.0,MANUAL_INTERVAL
1033,36.032664819780436,IN_SHELTER,0.0,MANUAL_INTERVAL
1034,36.06754639269406,IN_SHELTER,0.0,MANUAL_INTERVAL
1035,36.102427965607696,IN_SHELTER,0.0,MANUAL_INTERVAL
1036,36.13730953852133,IN_SHELTER,0.0,MANUAL_INTERVAL
1037,36.172191111434955,IN_SHELTER,0.0,MANUAL_INTERVAL
1038,36.20707268434859,IN_SHELTER,0.0,MANUAL_INTERVAL
1039,36.241954257262215,IN_SHELTER,0.0,MANUAL_INTERVAL
1040,36.27683583017585,IN_SHELTER,0.0,MANUAL_INTERVAL
1041,36.31171740308948,IN_SHELTER,0.0,MANUAL_INTERVAL
1042,36.34659897600311,IN_SHELTER,0.0,MANUAL_INTERVAL
1043,36.38148054891674,IN_SHELTER,0.0,MANUAL_INTERVAL
1044,36.416362121830375,IN_SHELTER,0.0,MANUAL_INTERVAL
1045,36.451243694744,IN_SHELTER,0.0,MANUAL_INTERVAL
1046,36.486125267657634,IN_SHELTER,0.0,MANUAL_INTERVAL
1047,36.52100684057126,IN_SHELTER,0.0,MANUAL_INTERVAL
1048,36.555888413484894,IN_SHELTER,0.0,MANUAL_INTERVAL
1049,36.59076998639853,IN_SHELTER,0.0,MANUAL_INTERVAL
1050,36.62565155931215,IN_SHELTER,0.0,MANUAL_INTERVAL
1051,36.66053313222579,IN_SHELTER,0.0,MANUAL_INTERVAL
1052,36.69541470513941,IN_SHELTER,0.0,MANUAL_INTERVAL
1053,36.730296278053046,IN_SHELTER,0.0,MANUAL_INTERVAL
1054,36.76517785096668,IN_SHELTER,0.0,MANUAL_INTERVAL
1055,36.800059423880306,IN_SHELTER,0.0,MANUAL_INTERVAL
1056,36.83494099679394,IN_SHELTER,0.0,MANUAL_INTERVAL
1057,36.86982256970757,IN_SHELTER,0.0,MANUAL_INTERVAL
1058,36.9047041426212,IN_SHELTER,0.0,MANUAL_INTERVAL
1059,36.93958571553483,IN_SHELTER,0.0,MANUAL_INTERVAL
1060,36.97446728844846,IN_SHELTER,0.0,MANUAL_INTERVAL
1061,37.00934886136209,IN_SHELTER,0.0,MANUAL_INTERVAL
1062,37.044230434275725,IN_SHELTER,0.0,MANUAL_INTERVAL
1063,37.07911200718935,IN_SHELTER,0.0,MANUAL_INTERVAL
1064,37.113993580102985,IN_SHELTER,0.0,MANUAL_INTERVAL
1065,37.14887515301661,IN_SHELTER,0.0,MANUAL_INTERVAL
1066,37.183756725930245,IN_SHELTER,0.0,MANUAL_INTERVAL
1067,37.21863829884388,IN_SHELTER,0.0,MANUAL_INTERVAL
1068,37.253519871757504,IN_SHELTER,0.0,MANUAL_INTERVAL
1069,37.28840144467114,IN_SHELTER,0.0,MANUAL_INTERVAL
1070,37.323283017584764,IN_SHELTER,0.0,MANUAL_INTERVAL
1071,37.3581645904984,IN_SHELTER,0.0,MANUAL_INTERVAL
1072,37.39304616341203,IN_SHELTER,0.0,MANUAL_INTERVAL
1073,37.42792773632566,IN_SHELTER,0.0,MANUAL_INTERVAL
1074,37.46280930923929,IN_SHELTER,0.0,MANUAL_INTERVAL
1075,37.497690882152924,IN_SHELTER,0.0,MANUAL_INTERVAL
1076,37.53257245506655,IN_SHELTER,0.0,MANUAL_INTERVAL
1077,37.56745402798018,IN_SHELTER,0.0,MANUAL_INTERVAL
1078,37.60233560089381,IN_SHELTER,0.0,MANUAL_INTERVAL
1079,37.63721717380744,IN_SHELTER,0.0,MANUAL_INTERVAL
1080,37.672098746721076,IN_SHELTER,0.0,MANUAL_INTERVAL
1081,37.7069803196347,IN_SHELTER,0.0,MANUAL_INTERVAL
1082,37.741861892548336,IN_SHELTER,0.0,MANUAL_INTERVAL
1083,37.77674346546196,IN_SHELTER,0.0,MANUAL_INTERVAL
1084,37.811625038375595,IN_SHELTER,0.0,MANUAL_INTERVAL
1085,37.84650661128923,IN_SHELTER,0.0,MANUAL_INTERVAL
1086,37.881388184202855,IN_SHELTER,0.0,MANUAL_INTERVAL
1087,37.91626975711649,IN_SHELTER,0.0,MANUAL_INTERVAL
1088,37.95115133003012,IN_SHELTER,0.0,MANUAL_INTERVAL
1089,37.98603290294375,IN_SHELTER,0.0,MANUAL_INTERVAL
1090,38.02091447585738,IN_SHELTER,0.0,MANUAL_INTERVAL
1091,38.05579604877101,IN_SHELTER,0.0,MANUAL_INTERVAL
1092,38.09067762168464,IN_SHELTER,0.0,MANUAL_INTERVAL
1093,38.125559194598274,IN_SHELTER,0.0,MANUAL_INTERVAL
1094,38.1604407675119,IN_SHELTER,0.0,MANUAL_INTERVAL
1095,38.195322340425534,IN_SHELTER,0.0,MANUAL_INTERVAL
1096,38.23020391333916,IN_SHELTER,0.0,MANUAL_INTERVAL
1097,38.265085486252794,IN_SHELTER,0.0,MANUAL_INTERVAL
1098,38.29996705916643,IN_SHELTER,0.0,MANUAL_INTERVAL
1099,38.33484863208005,IN_SHELTER,0.0,MANUAL_INTERVAL
1100,38.36973020499369,IN_SHELTER,0.0,MANUAL_INTERVAL
1101,38.40461177790732,IN_SHELTER,0.0,MANUAL_INTERVAL
1102,38.439493350820946,IN_SHELTER,0.0,MANUAL_INTERVAL
1103,38.47437492373458,IN_SHELTER,0.0,MANUAL_INTERVAL
1104,38.509256496648206,IN_SHELTER,0.0,MANUAL_INTERVAL
1105,38.54413806956184,IN_SHELTER,0.0,MANUAL_INTERVAL
1106,38.57901964247547,IN_SHELTER,0.0,MANUAL_INTERVAL
1107,38.6139012153891,IN_SHELTER,0.0,MANUAL_INTERVAL
1108,38.64878278830273,IN_SHELTER,0.0,MANUAL_INTERVAL
1109,38.68366436121636,IN_SHELTER,0.0,MANUAL_INTERVAL
1110,38.71854593412999,IN_SHELTER,0.0,MANUAL_INTERVAL
1111,38.753427507043625,IN_SHELTER,0.0,MANUAL_INTERVAL
1112,38.78830907995725,IN_SHELTER,0.0,MANUAL_INTERVAL
1113,38.823190652870885,IN_SHELTER,0.0,MANUAL_INTERVAL
1114,38.85807222578452,IN_SHELTER,0.0,MANUAL_INTERVAL
1115,38.892953798698144,IN_SHELTER,0.0,MANUAL_INTERVAL
1116,38.92783537161178,IN_SHELTER,0.0,MANUAL_INTERVAL
1117,38.962716944525404,IN_SHELTER,0.0,MANUAL_INTERVAL
1118,38.99759851743904,IN_SHELTER,0.0,MANUAL_INTERVAL
1119,39.03248009035267,IN_SHELTER,0.0,MANUAL_INTERVAL
1120,39.0673616632663,IN_SHELTER,0.0,MANUAL_INTERVAL
1121,39.10224323617993,IN_SHELTER,0.0,MANUAL_INTERVAL
1122,39.13712480909356,IN_SHELTER,0.0,MANUAL_INTERVAL
1123,39.17200638200719,IN_SHELTER,0.0,MANUAL_INTERVAL
1124,39.20688795492082,IN_SHELTER,0.0,MANUAL_INTERVAL
1125,39.24176952783445,IN_SHELTER,0.0,MANUAL_INTERVAL
1126,39.27665110074808,IN_SHELTER,0.0,MANUAL_INTERVAL
1127,39.311532673661716,IN_SHELTER,0.0,MANUAL_INTERVAL
1128,39.34641424657534,IN_SHELTER,0.0,MANUAL_INTERVAL
1129,39.381295819488976,IN_SHELTER,0.0,MANUAL_INTERVAL
1130,39.4161773924026,IN_SHELTER,0.0,MANUAL_INTERVAL
1131,39.451058965316236,IN_SHELTER,0.0,MANUAL_INTERVAL
1132,39.48594053822987,IN_SHELTER,0.0,MANUAL_INTERVAL
1133,39.520822111143495,IN_SHELTER,0.0,MANUAL_INTERVAL
1134,39.55570368405713,IN_SHELTER,0.0,MANUAL_INTERVAL
1135,39.590585256970755,IN_SHELTER,0.0,MANUAL_INTERVAL
1136,39.62546682988439,IN_SHELTER,0.0,MANUAL_INTERVAL
1137,39.66034840279802,IN_SHELTER,0.0,MANUAL_INTERVAL
1138,39.69522997571165,IN_SHELTER,0.0,MANUAL_INTERVAL
1139,39.73011154862528,IN_SHELTER,0.0,MANUAL_INTERVAL
1140,39.764993121538915,IN_SHELTER,0.0,MANUAL_INTERVAL
1141,39.79987469445254,IN_SHELTER,0.0,MANUAL_INTERVAL
1142,39.834756267366174,IN_SHELTER,0.0,MANUAL_INTERVAL
1143,39.8696378402798,IN_SHELTER,0.0,MANUAL_INTERVAL
1144,39.904519413193434,IN_SHELTER,0.0,MANUAL_INTERVAL
1145,39.93940098610707,IN_SHELTER,0.0,MANUAL_INTERVAL
1146,39.97428255902069,IN_SHELTER,0.0,MANUAL_INTERVAL
1147,40.00916413193433,IN_SHELTER,0.0,MANUAL_INTERVAL
1148,40.04404570484795,IN_SHELTER,0.0,MANUAL_INTERVAL
1149,40.078927277761586,IN_SHELTER,0.0,MANUAL_INTERVAL
1150,40.11380885067522,IN_SHELTER,0.0,MANUAL_INTERVAL
1151,40.148690423588846,IN_SHELTER,0.0,MANUAL_INTERVAL
1152,40.18357199650248,IN_SHELTER,0.0,MANUAL_INTERVAL
1153,40.21845356941611,IN_SHELTER,0.0,MANUAL_INTERVAL
1154,40.25333514232974,IN_SHELTER,0.0,MANUAL_INTERVAL
1155,40.28821671524337,IN_SHELTER,0.0,MANUAL_INTERVAL
1156,40.323098288157,IN_SHELTER,0.0,MANUAL_INTERVAL
1157,40.35797986107063,IN_SHELTER,0.0,MANUAL_INTERVAL
1158,40.392861433984265,IN_SHELTER,0.0,MANUAL_INTERVAL
1159,40.42774300689789,IN_SHELTER,0.0,MANUAL_INTERVAL
1160,40.462624579811525,IN_SHELTER,0.0,MANUAL_INTERVAL
1161,40.49750615272515,IN_SHELTER,0.0,MANUAL_INTERVAL
1162,40.532387725638785,IN_SHELTER,0.0,MANUAL_INTERVAL
1163,40.56726929855242,IN_SHELTER,0.0,MANUAL_INTERVAL
1164,40.602150871466044,IN_SHELTER,0.0,MANUAL_INTERVAL
1165,40.63703244437968,IN_SHELTER,0.0,MANUAL_INTERVAL
1166,40.671914017293304,IN_SHELTER,0.0,MANUAL_INTERVAL
1167,40.70679559020694,IN_SHELTER,0.0,MANUAL_INTERVAL
1168,40.74167716312057,IN_SHELTER,0.0,MANUAL_INTERVAL
1169,40.7765587360342,IN_SHELTER,0.0,MANUAL_INTERVAL
1170,40.81144030894783,IN_SHELTER,0.0,MANUAL_INTERVAL
1171,40.84632188186146,IN_SHELTER,0.0,MANUAL_INTERVAL
1172,40.88120345477509,IN_SHELTER,0.0,MANUAL_INTERVAL
1173,40.91608502768872,IN_SHELTER,0.0,MANUAL_INTERVAL
1174,40.95096660060235,IN_SHELTER,0.0,MANUAL_INTERVAL
1175,40.98584817351598,IN_SHELTER,0.0,MANUAL_INTERVAL
1176,41.020729746429616,IN_SHELTER,0.0,MANUAL_INTERVAL
1177,41.05561131934324,IN_SHELTER,0.0,MANUAL_INTERVAL
1178,41.090492892256876,IN_SHELTER,0.0,MANUAL_INTERVAL
1179,41.1253744651705,IN_SHELTER,0.0,MANUAL_INTERVAL
1180,41.160256038084135,IN_SHELTER,0.0,MANUAL_INTERVAL
1181,41.19513761099777,IN_SHELTER,0.0,MANUAL_INTERVAL
1182,41.230019183911395,IN_SHELTER,0.0,MANUAL_INTERVAL
1183,41.26490075682503,IN_SHELTER,0.0,MANUAL_INTERVAL
1184,41.29978232973866,IN_SHELTER,0.0,MANUAL_INTERVAL
1185,41.33466390265229,IN_SHELTER,0.0,MANUAL_INTERVAL
1186,41.36954547556592,IN_SHELTER,0.0,MANUAL_INTERVAL
1187,41.40442704847955,IN_SHELTER,0.0,MANUAL_INTERVAL
1188,41.43930862139318,IN_SHELTER,0.0,MANUAL_INTERVAL
1189,41.474190194306814,IN_SHELTER,0.0,MANUAL_INTERVAL
1190,41.50907176722044,IN_SHELTER,0.0,MANUAL_INTERVAL
1191,41.543953340134074,IN_SHELTER,0.0,MANUAL_INTERVAL
1192,41.5788349130477,IN_SHELTER,0.0,MANUAL_INTERVAL
1193,41.61371648596133,IN_SHELTER,0.0,MANUAL_INTERVAL
1194,41.64859805887497,IN_SHELTER,0.0,MANUAL_INTERVAL
1195,41.68347963178859,IN_SHELTER,0.0,MANUAL_INTERVAL
1196,41.71836120470223,IN_SHELTER,0.0,MANUAL_INTERVAL
1197,41.75324277761586,IN_SHELTER,0.0,MANUAL_INTERVAL
1198,41.788124350529486,IN_SHELTER,0.0,MANUAL_INTERVAL
1199,41.82300592344312,IN_SHELTER,0.0,MANUAL_INTERVAL
1200,41.857887496356746,IN_SHELTER,0.0,MANUAL_INTERVAL
1201,41.89276906927038,IN_SHELTER,0.0,MANUAL_INTERVAL
1202,41.92765064218401,IN_SHELTER,0.0,MANUAL_INTERVAL
